"Translation Info:
#---------------------------
92,2,85,"85. Haddana, waa isla idinka kuwa is-dila oo ka qixiya qaar idinka mid ah guryahooda, idinkoo isugu kaalmeyn denbi iyo colaad. Hadday idiin yimaadaanse iyagoo qafaal ah oo xidhan, waad madax furataan, iyadoo qixintooda ay xaaraan idinka ahayd. Ee ma waxaad rumeyney- saan qaar ka mid ah Kitaabka oo diidey- saan in kale oo ka mid ah [18]? Muxuu yahay abaalka kuwa idinka mid ah ee sidaa sameeya (rumeeya Kitaabka qaar, diidana qaar) aan aheyn dulli nolosha adduunkan ah; Maalinta Qiyaamana waxaa loo celin cadaab tan ugu daran. Alle ma mooga waxaad falaysaan.","[18]. Dhammaan heshiiyadii iyo ballamahii ay galeen ilmo israa’iil ee ku xusan Aayadaha 83 iyo 84 waa ka baxeen oo khilaafeen. Waxaa taariikhda ku xusan in labadii qabiilood ee Yuhuudda ee ku nooleyd Madiina ee ahaa Banuu Quraydah iyo Banuu Nadiir uu ka dhexeeyey dagaal joogto ah, haddiise Yuhuudi ka tirsan labadan qabiilood ay qafaashaan qabiilo kale, sida qabiilada Aws oo xulufo la ahaa Banuu Quraydah, ama Khazraj oo xulufo la ahaa Banuu Nadiir waxay labada qabiiloba u kulmi jireen soo furashadiisa, waxay ahaayeen Yuhuuddu is eegato aan is oggoleyn."
93,2,86,"86. Kuwaasi waa kuwa gatay nolosha adduunkan halkii Aakhirada, sidaas awgeed cadaabka lagama khafiifiyo loomana gargaaro.",""
94,2,87,"87. Waxaanu dhab ahaan siinnay Muuse Kitaabka (Towraadda), waxaana soo dirnay Rusul isaga kaddib midba mid kale xigsaday. Oo Waxaanu siinnay Ciise ina Maryam xujooyin cad oo ku xoojinnay Ruuxa daahirka (Jabriil). Ee ma mar walba uu Rasuul idiinla yimaado waxaanay nafahiiinnu rabin, miyaad is kibrisaan markaas qaar beenisaan, qaarna disheen.",""
95,2,88,"88. Waxay (Yuhuuddu) yidhaahdeen: Quluubtayadu waa qufulan yihiin. Mayee, Alle baa ku nacladay gaalnimadooda darteed, marka waa wax yar intay rumeeyaan.",""
96,2,89,"89. Markuu uga yimid (Yuhuudi) Kitaab (Qur’aan) xagga Alle rumeynaya waxay haystaan (Towraadda), iyagoo ka hor ay baryi jireen guul laga siiyo gaalada mushrikiinta ah, markuu u yimid (Nabi) ay garteen bay rumayn diideen. Ee naclad Alle dushooda ha ahaato gaalada.",""
97,2,90,"90. Xumaa waxay ku gateen nafahooda, inay ku gaaloobaan waxa Alle soo dejiyey oo Waxyi ah xasad darti in Alle uu ku soo dejiyo Fadligiisa cidduu doono oo ka mid ah addoomahiisa. Marka waxay muteysteen cadho loo geeyey cadho [19]. Gaaladu waxay leeyihiin cadaab dulleysa.","[19]. Cadho loo geeyey cadho, cadhada hore waa khilaafiddoodii Nabi Muuse c.s. iyo diiddadooda Nabi Ciise c.s. , tan labaadna waa diiddadooda Nabi Muxammad s.c.w."
98,2,91,"91. Marka lagu yidhaahdo, Rumeeya waxa Alle soo dejiyey (Qur’aanka), waxay yidhaahdaan: Waxaanu rumeysannahay waxa naloo soo dejiyey (Towraadda). Waxayna beeniyaan waxa la barbar ah (sida Qur’aanka), isagoo xaq ah rumeyn waxay haystaan (oo Kitaab ah). Dheh: Maxaad haddaba u disheen Anbiyadii Alle kal hore, haddaad tihiin mu’miniin?",""
99,2,92,"92. Wuxuu dhab ahaan Muuse idiin la yimid xujooyin cad, markaasaad ka dhigateen dibi (ilaah ahaan) maqnaashahiisii, waxaadna tihiin daalimiin.",""
100,2,93,"93. (Xusuusta) markaan idinla galnay ballan, oo kor u qaadnay Buurta dushiinna: Xagsada waxaanu idin siinnay (Towraadda) si sugnaan leh oo ahaada daacad wax maqla. Waxay yidhaahdeen:Waan maqallay waana caasinnay. Waxaana laga waraabiyey Quluubtooda (jaceylkii) dibiga (ay caabudeen) gaalnimadooda darteed. Dheh: Xumaa wuxuu iimaankiinnu idinku amro haddaad tihiin mu’miniin.",""
101,2,94,"94. Dheh: Hadday daarta Aakhiro Alle agti ah ay tahay mid idiin gaar ah oo ayan wax ku laheyn cid kale oo dadka ka mid ah, janta dhimasho haddaad run sheegaysaan.",""
102,2,95,"95. Mase jamanayaan waligood, waxay geysteen gacmahoodu awgii (oo denbiyo ah). Alle wuu og yahay daalimiinta.",""
103,2,96,"96. Waxaad heli inay yihiin (Yuhuudda) kuwa dadka ugu dadaal badan noolaansho, (waxay ka sii dadaal badan yihiin) weliba kuwa ah mushrikiinta. Midkood walbaa oo ka mid ah wuxuu jecel yahay in la siiyo cimri dherer gaara kun sano. Cimri dhererna kama fogeeyo in yarna ha ahaatee cadaabka uu mudan yahay. Alle wuu arkaa waxay falayaan.",""
104,2,97,"97. Dheh: Qofkii u ah cadow Jabriil – hubaal wuxuu ugu soo dejiyey (Qur’aanka) qalbigaaga Idanka Alle, isagoo rumeyn wixii ka horreeyey (oo Kutub Alle ah), waana u hanuun iyo bishaaro mu’miniinta.",""
105,2,98,"98. Qofkii cadow u ah Allaah, Malaa’igtiisa Rusushiisa, Jabriil iyo Miikaal, hubaal Alle waa u cadow gaalada.",""
106,2,99,"99. Waxaanu dhab ahaan kugu soo dejinnay (Nabi Muxammadow) Aayado cad, mana beeniyaan waxaan aheyn caasiyaasha (madaxa adag).",""
107,2,100,"100. Mar kasta oo ay ballan galaan (ah inay rumeeyaan Nabigii la soo diro oo ayan hiil siin mushrikiinta), waxaa ka baxa koox ka mid ah? Mayee, badankoodu (Yuhuuddu) maba ay rumeysna (diinta ay sheegan).",""
108,2,101,"101. Markuu halkaa ugu yimid Rasuul ka yimid xagga Alle (Nabi Muxammad) oo rumeyn waxay haystaan (ee ah Towraadda), ayaa koox ka mid ahi kuwii la siiyey Kitaabka (Yuhuudda) ka tuureen Kitaabka Alle (Towraadda) dhabarradooda gadaashood, sidii oo ayna garaneyn.",""
109,2,102,"102. Waxayna raaceen waxay shayaadiintu been shubayeen [20] waqtiga xukunkii Sulaymaan. Sulaymaanna ma gaaloobin, shayaadiinta baase gaalowday, waxay bareen dadka sixir iyo wixii lagu soo dejiyey labadii Malag (ama boqor ama nin) ee Baabil, Haaruut iyo Maaruut, waliba labadaa cidna ma barin sixirka iyagoo horta ku yidhaahda maahee, innagu waxaanu nahay imtixaan, sidaa awgeed ha gaaloobin. Waliba markaa dadku waxay ka barteen labadaa waxay ku kala furi kareen nin iyo xaaskiis, kumana waxyeelleyn karin cidna Isagoo Alle idmo ma’ahee. Waxay barteen wax waxyeelleeyey oo aan wax tarin. Waxayna ogaayeen (Yuhuudda in) kii iibsadaa (oo doortaa sixir halka Kitaabka Alle) inaanu ku lahaaneyn wax saami ah Aakhirada. Xumaa qiimahii ay ku iibiyeen nafahooda, hadday ogaan lahaayeen.","[20]. Nabigu s.c.w. wuxuu yidhi: “Qofkii u taga faal dhige wax sheega ama saaxir oo rumeysta waxa uu sheego waa qof ku gaaloobay waxa (Qur’aanka) lagu soo dejiyey Nabi Muxammad s.c.w.” w.w. An-Nisaa’i."
110,2,103,"103. Hadday rumeeyaanna (Xaqa) oo iska jiraan (shirkiga iyo xumaha kale), abaalgudka Alle baa u khayr badan, hadday ogaan lahaayeen.",""
111,2,104,"104. Kuwa (Xaqa) rumeeyoow! Ha odhannina Raacinaa (na dhowre, macno kale oo xun se leh sida kii noogu xumaayow) ee waxaad tidhaahdaan, ""undurnaa (na sug oo aan macno kale lahayn oo xun) oo ahaada daacad wax maqla. Gaalada waxaa u sugnaaday cadaab xanuun badan.",""
112,2,105,"105. Kuwa gaalooba ee ka mid ah ehlu-Kitaabka iyo mushrikiinta ma jecla in wax khayr ahi idiinkaga yimaado (Muslimiintoy) xagga Rabbigiin. Alle wuxuu ugu doortaa si gaar ah Naxariistiisa cidduu doono. Alle waa Kan iska leh Galladda weyn.",""
113,2,106,"106. Aayad kastoo aan nasakhno ama aan sababno in la illaabo, waxaan keennaa mid ka khayr badan ama la mid ah. Miyaadan ogeyn inuu Alle wax walba Karo?",""
114,2,107,"107. Miyaadan ogeyn in Alle leeyahay Boqortooyada (runta ah ee) samooyinka iyo arlada, oo aydaan lahayn Alle ka sokow sokeeye iyo gargaare midna.",""
115,2,108,"108. Mise ma waxaad rabtaan inaad su'aalo hor dhigtaan [21] Rasuulkiinna sidii Muuse horey loo su'aalay. Qofkiina qaataa iimaan darro halkii Iimaanka, wuxuu ka lumay jidka toosan.","[21]. Nabigu s.c.w. wuxuu yidhi: “Alle wuu xaaraanshay muranka, maalka oo lagu baxsho wax xun oo reebban, ku tiri ku teenta, iyo su’aasha badan.” W.w. Al-Bukhaari iyo Muslim."
116,2,109,"109. In badan oo ka mid ah ehlul Kitaabka (Yuhuudda iyo Nasaarada) waxay jecel yihiin inay dib idiinku soo ceshaan gaalnimo Iimaankiinna kaddib, xasad ay idiin qabaan darteed, kaddib markuu u caddaaday Xaqa. Ee iska cafiya oo iska dhaafa, ilaa inta Alle uu ka keeno Amarkiisa. Alle wax walba wuu Karaa.",""
117,2,110,"110. Ooga Salaadda, bixiyana Zakada, wax waliboo khayr ahna aad u hormarisaan nafahiinna, Waxaad ka heli Alle agtii. Hubaal Alle waxaad fashaan wuu Arkaa.",""
118,2,111,"111. Waxay (Yuhuudda iyo Nasaarada) yidhaahdaan: Qofna ma galo Jannada aan aheyn mid ah Yuhuud ama Nasaaro. taasi waa hididdiiladooda maran [22]. Dheh: Keena caddayntiinna haddaad run sheegaysaan.","[22]. Nabigu s.c.w. wuxuu yidhi: Qofkii fala camal cibaado ah aan waafaqsaneyn amarkayaga (amarka Nabiga) lagama aqbalayo.” W.w. Al-Bukhaari."
119,2,112,"112. Haayoo! Qofkii isu dhiiba isagoo wada dhan Alle oo isagu sama fale ah (raaca dowga Nabi Muxammad s.c.w.), wuxuu ka heleyaa abaalgudkiisa (ah Janno) xagga Rabbigiis, mana ahaaneyso cabsi dushooda (xagga waxa soo socda ee arrinka Aakhirada) mana ka murugoodaan (waxa ku seega adduunka).",""
120,2,113,"113. Yuhuudi waxay yidhaahdaan: Nasaaradu (Kirishtaanku) ma raacaan wax wanaagsan; Nasaaraduna waxay yidhaahdaan: Yuhuudi ma raacaan wax wanaagsan; iyagoo akhriya isku hal kitaab. weliba sidaasoo kale bay yidhaahdaan kuwaasi aan cilmiga lahayn (mushrikiinta), sida waxay yidhaahdaan oo kale. Ee Alle baa kala xukumi dhexdooda Maalinta Qiyaamaha waxay isku khilaafsan yihiin.",""
121,2,114,"114. Yaa ka dulmi badan kan u diida (dadka) Masaajidda Alle, in lagu xuso Magaciisa, oo ku dadaala inuu kharaabiyo? Kuwani kuma habbooneyn inay soo galaan iyagoo cabsanaya ma’ahee. waxay la kulmi dulli adduunkan, waxayna leeyihiin cadaab weyn Aakhirada.",""
122,2,115,"115. Alle baana iska leh bariga iyo galbeedkaba, meel kastoo aad u jeedsataanna waxaa jira Wejiga Alle [23]. Hubaal Alle waa Deeq Ballaarne, wax kasta Ogsoon.","[23]. Waxaa sidoo kale lagu fasiray qowlka Alle: فَثَمَّ وَجۡهُ ٱللَّهِۚ : ""Meel walba oo aad u jeedsataan waa qiblo Ilaahay"", sida abbaarta ahse ee sii saxsan labada qowl waa in lagu fasiro Wajiga Ilaahay, inkastoo labadaa qowl ee culimadu ku wada fasireen Aayadda is diidaynin."
123,2,116,"116. Waxay (Yuhuudda, Nasaarada iyo mushrikiinta) yidhaahdaan: Alle wuxuu leeyahay ilmo. Xurmo oo dhan Isagaa iska leh oo ka hufan. Balse wuxuu leeyahay wax walba oo ku sugan samooyinka iyo arlada, dhammaan Isagay adeecsan yihiin.",""
124,2,117,"117. Waa unkaha samooyinka iyo arlada. markuu arrin gooyo, Wuxuu uun ku yidhaahdaa, Ahow, markaa wuu yahay.",""
125,2,118,"118. Kuwa aan waxba ogeyni ""mushrikiinta' waxay yidhaahdeen: Muxuu Alle noola hadli waayey si toos ah ama calaamo ay noogu iman weydey (inaad Rasuul Alle tahay)? Weliba sidaas oo kale bay yidhaahdeen kuwii ka horreeyay, wax la mid ah hadalkooda oo kale, Quluubtooda baa dhammaan ah kuwa isa shabbaha. Waxaanu uga dhignay Aayadaha caddaan ciddii yaqiinsan.",""
126,2,119,"119. Waxaan Annagu kula soo dirnay (Nabiyow) Xaqa, bishaareeye iyo dige ahaan, waxnana lagaa weydiin maayo asxaabta dabka ololaya [24].","[24]. Waa ehlu Naarka, waayo xilkaagu waa gaarsiinta diinta keliya oo xil kaama saarna rumeyntooda."
127,2,120,"120. Kaama raalli noqonayaanna Yuhuuddda iyo Nasaaradu (Kirishtaanku) jeer aad raacdo diintooda (iyo dhaqankooda). Dheh: Hanuunka Alle (Islaamka), kaasaa ah hanuunka (Xaqa ah). Haddaad raacdona hawadooda kaddib cilmiga kuu yimid, ka heli meysid xagga Alle sokeeye iyo gargaare midna.",""
128,2,121,"121. Kuwa aanu siinnay Kitaabka (Qur’aanka) baa u akhriya siday tahay in loo akhriyo [25], kuwaa baana rumeysan. Qofkiise rumeyn diida (Qur’aanka) kuwaa weeye kuwa khasaari.","[25]. Kuwa u akhriya Qur’aanka si xaq ah waa kuwa ku dhaqma waxa uu Qur’aanku amro, oo ka jooga waxa uu ka reebay oo u akhriya sida uu Alle u soo dejiyey."
129,2,122,"122. Ilmahii Israa’iilow! Xusuusta Nicmaddeyda aan idiinku nicmeeyey iyo inaan idinka kor marshay ummadahii (jiray waqtigiinnii).",""
130,2,123,"123. Iska jirana Maalin aanay nafi abaal u galeyn naf kale, madax furashona laga aqbalayn, shafeecona aanay wax u tareyn loona gargaareyn.",""
131,2,124,"124. (Xus) markuu Rabbigi ku imtixaanay Ibraahiim ereyo cayiman, markaasuu wada oofiyey. Wuxuu yidhi: Waxaan kaaga dhigi Iimaam (hoggaamiye) dadka. (Ibraahiim) wuxuu yidhi: Iyo qaar ka mid ubadkeyga. (Alle) wuxuu yidhi: Axdigeyga kuma jiraan daalimiinta (gar ma qaatayaasha).",""
132,2,125,"125. (Xus) markaan ka dhignay Beytka (Kacbada) rug ay dadku ugu soo qasdaan (Xaj iyo Cumro) iyo meel aamin ah. Kana yeesha meel lagu tukado maqaamkii Ibraahiim. Waxaanu u xil saarnay Ibraahiim iyo Ismaaciil Annagoo leh: U daahiriya Beytkayga kuwa soo siyaarta, iyo kuwa ku ictikaafa, iyo kuwa rukuuca (oo) sujuuda.",""
133,2,126,"126. (Xus) markuu Ibraahiim yidhi: Rabbiyow, ka dhig beledkani (Makkah) magaalo nabad ah, kuna galladeyso dadkeeda midho, kuwooda rumeysan Alle iyo Maalinta Aakhiro. (Alle) wuxuu yidhi: Qofkiise gaalooba, waxaan u raaxeyn in yar, markaas kaddib waxaan ku dirqin cadaab Naar ah, oo ugu xun meel la ahaado.",""
134,2,127,"127. (Xus) markuu Ibraahiim kor u qaadayey aasaaska Beytka (Kacbada) iyo Ismaaciil (iyagoo leh): Rabbigayow! Naga aqbal, hubaal Waxaad Adigu tahay Maqlaha wax kasta, wax kasta Ogsoon.",""
135,2,128,"128. Rabbigayow! Naga yeel kuwo kuu hoggaansan (kana soo saar) ubadkayaga ummad kuu hoggaansan, nana tus hababkayaga cibaadeysiga, nagana tawbad aqbal. Hubaal Waxaad Adigu tahay Tawbad Aqbal Badanaha, Naxariista Badan.",""
136,2,129,"129. Rabbigayow! U soo bixi Rasuul ka mid ah oo u akhriya Aayadahaaga, barana Kitaabka iyo Xikmadda oo daahiriya. Hubaal Waxaad Adigu tahay Adkaadaha, Xakiimka ah.",""
137,2,130,"130. Yaa isaga taga diinta Ibraahiim (Islaamka), mid makas jaahil ah maahee? Waxaan hubaal ku doorannay (Ibraahiim) adduunkan, Aakhirana wuxuu ka mid yahay kuwa wanaagsan.",""
138,2,131,"131. (Xus) markuu Rabbigii ku yidhi: Hoggaansan, (Ibraahiim) wuxuu yidhi: Waxaan u hoggaansamay (Allaah) Rabbiga uumanka.",""
139,2,132,"132. Wuxuuna u dardaarmay isla arrinkaa Ibraahiim ilmahiisii, Yacquubna wuu u dardaarmay (wuxuu yidhi): Maandhooyinow! Alle wuxuu idiin doortay diintan (Islaamka) ee ha dhimannina idinkoo aan Muslim ahayn.",""
140,2,133,"133. Mise ma waxaad aheydeen goob joog markay geeridu u timid Yacquub? Markuu ku yidhi wiilashiisii: Maxaad caabudeysaan gadaashay? Waxay yidhaahdeen: Waxaan caabudeynaa Ilaahaaga iyo Ilaaha aabbayaashaa Ibraahiim iyo Ismaaciil iyo isxaaq, oo ilaah keliya ah, Isagaanu u hoggansannahay Muslimiin ahaan.",""
141,2,134,"134. Taasi waa ummad tagtay: Waxay leedahay waxay kasbatay, idinkuna waxaad leedihiin waxaad kasbataan. Ma la idin weydiinayona inaad ka jawaab bixisaan waxay camal falayeen.",""
142,2,135,"135. Waxay (gaaladu) yidhaahdeen: Noqda Yuhuud ama Nasaaro, waad hanuuni. Dheh: Mayee, (waxaanu raaceynaa) diintii Ibraahiim (Islaamka), toosnahii, kamana aanu mid aheyn mushrikiinta.",""
143,2,136,"136. Dhaha: Waxaanu rumeynay Alle iyo waxa nalagu soo dejiyey oo Waxyi ah iyo wixii lagu soo dejiyey Ibraahiim iyo Ismaaciil iyo Isxaaq iyo Yacquub iyo Nabiyadii firkiisa ahaa, iyo wixii la siiyey Muuse iyo Ciise, iyo wixii laga siiyey Nabiyada xagga Rabbigood. Ma kala sooceynona axad ka mid ah (Rususha), oo (Alle) baan u hoggaansannahay.",""
144,2,137,"137. Hadday rumeeyaan waxaad rumeysan tihiin oo kale, waa kuwo hanuunsan, haddiise ay jeestaan waxay uun ku sugan yihiiin gaalnimo iyo khilaaf. Alle baana kaaga filnaan doona. Waana Isaga wax kasta Maqlaha, wax kasta Ogsoon.",""
145,2,138,"138. Qaata Aslidda (diinta) Alle, yaa ka wanaagsan Alle aslid (diin) ahaan. Isagoo (Keliya) baanu caabudnaa.",""
146,2,139,"139. Dheh: Ma waxaad nagala doodeysaan arrinka Alle Isagoo ah Rabbigayo iyo Rabbigiin? Waxaanu leennahay acmaashayada, idinkuna waxaad leedihiin acmaashiinna. Innaguna Isagaan daacad u nahay oo u Keli yeelnaa cibaadada.",""
147,2,140,"140. Mise waxaad leedihiin in Ibraahiim iyo Ismaaciil iyo Isxaaq iyo Yacquub iyo Nabiyadii ahaa firkiisa ahaayeen Yuhuud ama Nasaaro? Dheh: Ma idinkaa ogsoon mise Alle? Yaa ka dulmi badan kan qariya marag uu ka heysto xagga Alle? Alle ma mooga waxaad fashaan.",""
148,2,141,"141. Taasi waa ummad tagtay. Waxay leedahay (abaalka) waxay kasabtay, idinkuna waxaad leedihiin waxaad kasbataan. Ma la idin weydiinayona inaad ka jawaab bixisaan waxay camal falayeen.",""
149,2,142,"142. Maangaabyada ku dhex jira dadka (Yuhuudda iyo mushrikiinta qaarkood) waxay odhan: Maxaa ka duway qibladdooda ay lahaayeen [26]? Dheh: Bariga iyo galbeedkaba waxaa leh Allaah; Wuxuu ku hanuuniyaa qofkuu doono Jid Toosan (Islaamka).","[26]. Ka hor amarka ku soo arooray Aayadda 144 in Nabiga s.c.w. iyo asxaabtiisa u jeedsadaan Kacbada Makkah ku taal markay tukanayaan, waxay u jeesan jireen Muslimiinta Qudus oo xagga waqooyiga ah. Hirgelinta beddelidda qiblada waxaa lagu xusay Aayadaha xiga."
150,2,143,"143. Sidaasaan idiinka dhignay ummad dhexdhexaad (caadil) ah, si aad marag uga ahaataan dadka [27], iyo (si) uu Rasuulku marag idiinka ahaado. Kamana aanaan dhigin qibladdaad qaabili jirtay, waxaan ahayn inay kala muuqato qofka raaca Rasuulka iyo kan cirbihiisa rogta (gaalooba). Waxayna aheyd wax ku adag marka laga reebo kuwa uu hanuuniyey Alle. Allena ma aha mid ajar tiraya iimaankiinnii (salaadahiinnii hore). hubaal, Alle dadka waa u Turid iyo Naxariis Badan yahay.","[27]. Nabigu s.c.w. wuxuu yidhi waxaa loo yeedhi Nuux c.s.Maalinta Qiyaamaha oo dhihi: Waa I kan oo adeeggaaga ahay, khayr oo dhanna waa xaggaaga Rabbiyow. Alle wuxuu odhan: Ma gaarsiiyey Fartiinteydii ummaddaadii? Wuxuu odhan: Haah. Waxaa la weydiin doonaa ummaddiisa: Miyuu idin soo gaarsiiyey Fartiinteydii? Waxay ku jawaabi: mayee, nooma iman wax dige ah. Alle wuxuu ku dhihi Nuux: Yaa haddaba kuu markhaati ah? Nuux wuxuu odhan: Muxammad iyo ummaddiisa, markaasay uga marag kacayaan inuu gaarsiiyey Fartiintii Alle, Rasuulkuna s.c.w. idinku marag furi idinka, waana sidaas Qowlka Alle : ""Waa si aad ugu ahaataan marag dadka, Rasuulkuna (Muxammad s.c.w.) ugu ahaado marag korkiinna"". W.w. Al-Bukhaari."
151,2,144,"144. Waan aragnaa ku gedgeddinta wejigaaga (eegidda) xagga samada. Ee Waxaan kuu jeedin Qiblad aad raalli ku tahay, ee u jeedi wajigaaga dhanka Masjidka xurmadda gaarka ah lihi (ee Makkah), meel kastoona aad joogtaan, u jeedsha wejiyadiinna xaggiisa. Kuwa la siiyeyna Kitaabka (Yuhuudda iyo Nasaarada) way og yihiin inuu yahay xaq ka yimid xagga Rabbigood. Alle ma mooga waxaad fashaan.",""
152,2,145,"145. Haddaad u keentona kuwa (xaq diidka ah) ee la siiyey kitaabka (Yuhuudda iyo Nasaarada) calaamo kasta ma ay raacayaan Qibladdaada. Adiguna ma ahid mid raacaya qibladdooda. Iyaguna ma aha kuwo raacaya Qibladda mid walbaa midka kale. Haddaad raacdona hawadooda kaddib Cilmiga kuu yimid, markaa waxaad ka mid noqon gar diidka.",""
153,2,146,"146. Kuwa aanu siinnay Kitaabka (Yuhuudda iyo Nasaarada) waxay u gartaaan (Nabi Muxammad ee ku yaal Kutubtooda) siday u gartaan wiilashooda oo kale. Koox ka mid ahna waxay qariyaan Xaqa (arrinka Qiblada, tilmaamaha Nabiga, iwm) iyagoo ogsoon.",""
154,2,147,"147. Xaqu wuxuu ka yimid Rabbigaa. Ee ha ka mid noqon shaki qabayaasha.",""
155,2,148,"148. Mid walba wuxuu leeyahay jiho uu u jeesto (iyo hadaf uu higsado) uu Alle u jeediyey. Ee u tartama sama falka. Meel kastoo aad joogtaan, Alle wuu idin wada keeni idinkoo dhan. Hubaal Alle wax walba wuu Karaa.",""
156,2,149,"149. Meel kastoo aad u baxdo (si aad u tukato) u jeedi wejigaaga xagga Masjidka xurmadda gaarka ah lihi (Kacbada); oo hubaal waa Xaq kaaga yimid xagga Rabbigaa, Alle ma mooga waxaad fashaan.",""
157,2,150,"150. Meel kastoo aad u baxdana (si aad u tukato) u jeedi wejigaaga jihada Masjidka Xurmadda gaarka ah lihi (Kacbada), meel kastoo aad joogtaanna u jeediya wejiyadiinna jihadiisa (markaad tukanaysaan) si aanay dadku idiinku helin wax xujo ah kuwa ka midka ah ee gar diidka ah mooyee, ee ha ka baqina, ee Aniga iga Baqa (Alle Keliya), si aan idiinku dhammeystiro Nicmaddayda korkiinna, iyo si aad u hanuuntaan.",""
158,2,151,"151. Waliba sidaan u soo dirnay dhexdiinna Rasuul idinka mid ah oo idiin akhriya Aayadahayaga oo idin daahiriya, oo idin bara Kitaabka iyo Xikmadda, oo idin bara wax aydaan horey u aqoon.",""
159,2,152,"152. Ee i xusa aan idin Xusee [28], oo ii mahad naqa hana iga abaal dhicina [29].","[28]. Nabigu s.c.w. wuxuu yidhi: “Alle kor ahaaye wuxuu yidhi: Haddaad keli igu xusto, waxaan kugu xusi si keli ah Nafteyda, haddaad I xusto adigoo dad la joogana waxaan kugu xusi kulan ka khayr badan kiinna.” 
[29]. Nabigu s.c.w. wuxuu yidhi: Alle wuxuu jecel yahay inay nicmadda raadkeeda ka muuqato addoomahiisa.”"
160,2,153,"153. Kuwa (Xaqa) rumeeyoow! Kaalmaysta samirka iyo salaadda. Hubaal! Alle wuxuu la jiraa kuwa samirka badan.",""
161,2,154,"154. Ha ka odhannina kuwa lagu dilo jidka Alle waa meyd; mayee way nool yihiin, waydaanse dareemeyn.",""
162,2,155,"155. Waxaan idinku imtixaani wax xoogay cabsi ah iyo gaajo iyo nusqaamin maalka iyo nafaha iyo midhaha, ee u bishaaree kuwa samra.",""
163,2,156,"156. Kuwa markay ku dhacdo musiibo, yidhaahda: Alle baa na leh [31] oo Xaggiisaana u noqon.","[31]. Nabigu s.c.w. wuxuu yidhi: Waxaa la yaab leh xaalka mu’minka, hadduu kheyr helo wuu mahdiyaa, waana u kheyr, haddii dhib ku dhacana wuu ku samraa, waxayna u noqotaa khayr. W.w. Al-Bukhaari."
164,2,157,"157. Kuwaasi weeye kuwa ay korkooda ahaatay barakooyin xagga Rabbigood iyo naxariis, oo kuwaas weeye kuwa hanuunsan.",""
165,2,158,"158. Dhabtii Saffa iyo Marwa waxay ka mid yihiin calaamooyinka uu cayimay Alle. Ee qofkii u soo Xajiyaa Beytka (Makkah ku yaal) ama u soo siyaarta (Cumro inuu guto), ma jiro wax eed ah oo ka saarani inuu ku dawaafo labadaa (buur) dhexdood [32], qofkii iskiis u falana khayr, hubaal Alle waa Mahad naqe, wax kasta Ogsoon.","[32]. Mu’miniinta qaar waxay ka baqeen inay arritani tahay wax ka mid ah dhaqankii jaahiliyadda, markaasuu Alle sheegay in sacyigu ka mid yahay acmaasha diinta. Socodka iyo rucleynta toddobo jeer Safa iyo Marwa dhexooda marka la xajinayo ama la cumraysanayo, wuxuu Alle u sheegay inaysan denbi lahayn dawaafka labadaas buurood dhexdooda, waayo saxaabada qaarkood waxay ka dareemeen culays inay ku sacyiyaan halkaas, waayo waxay ahayd meel uu ka taagnaa sanam, oo waagii jaahiliyadda lagu sacyin jirey, si looga suuliyo dareenkaas buu Alle u soo dejiyey Aayaddaas."
